Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Patent citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Sustainable Development Goals (2021),Topic Cluster name,Topic Cluster number,Topic name,Topic number,Topic Cluster Prominence Percentile,Topic Prominence Percentile
Design and implementation of a control system for a sailboat robot," Araujo, A.",8, 56027748600,2016,2016-03-01,Robotics,5,1,-,5,ISSN-22186581,21100833833,Journal,1.33,15,-,-,-,-,0.24,15,20,1.69,8.27,18,17,0,"Santos, D., Junior, A.G.S., Negreiros, A. and 5 more (...) (2016).Design and implementation of a control system for a sailboat robot. Robotics,5(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85048513161&origin=resultslist,10.3390/robotics5010005,Article,Gold|Green,2-s2.0-85048513161,-,Universidade Federal de São Carlos| Marinha do Brasil| Universidade Federal do Rio Grande do Norte,3,60023857| 108436612| 60101662| 60013792,"Universidade Federal do Rio Grande do Norte| Instituto Federal de Educação, Ciência e Tecnologia Do Rio Grande Do Norte (IFRN)| Marinha do Brasil| Universidade Federal de São Carlos",57190606005,8843298100,8843298100,-,Brazil, 2606, Control and Optimization,-,"Autonomous Underwater Vehicles,Underwater Acoustics,Remotely Operated Vehicles",1150,"Sailing Vessels,Ice Ridge,Autonomous",49325,40.87,69.75
Design and implementation of a control system for a sailboat robot," Aroca, R.V.",8, 24490519000,2016,2016-03-01,Robotics,5,1,-,5,ISSN-22186581,21100833833,Journal,1.33,15,-,-,-,-,0.24,15,20,1.69,8.27,18,17,0,"Santos, D., Junior, A.G.S., Negreiros, A. and 5 more (...) (2016).Design and implementation of a control system for a sailboat robot. Robotics,5(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85048513161&origin=resultslist,10.3390/robotics5010005,Article,Gold|Green,2-s2.0-85048513161,-,Universidade Federal de São Carlos| Marinha do Brasil| Universidade Federal do Rio Grande do Norte,3,60023857| 108436612| 60101662| 60013792,"Universidade Federal do Rio Grande do Norte| Instituto Federal de Educação, Ciência e Tecnologia Do Rio Grande Do Norte (IFRN)| Marinha do Brasil| Universidade Federal de São Carlos",57190606005,8843298100,8843298100,-,Brazil, 2606, Control and Optimization,-,"Autonomous Underwater Vehicles,Underwater Acoustics,Remotely Operated Vehicles",1150,"Sailing Vessels,Ice Ridge,Autonomous",49325,40.87,69.75
Design and implementation of a control system for a sailboat robot," Gonçalves, L.M.G.",8, 8843298100,2016,2016-03-01,Robotics,5,1,-,5,ISSN-22186581,21100833833,Journal,1.33,15,-,-,-,-,0.24,15,20,1.69,8.27,18,17,0,"Santos, D., Junior, A.G.S., Negreiros, A. and 5 more (...) (2016).Design and implementation of a control system for a sailboat robot. Robotics,5(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85048513161&origin=resultslist,10.3390/robotics5010005,Article,Gold|Green,2-s2.0-85048513161,-,Universidade Federal de São Carlos| Marinha do Brasil| Universidade Federal do Rio Grande do Norte,3,60023857| 108436612| 60101662| 60013792,"Universidade Federal do Rio Grande do Norte| Instituto Federal de Educação, Ciência e Tecnologia Do Rio Grande Do Norte (IFRN)| Marinha do Brasil| Universidade Federal de São Carlos",57190606005,8843298100,8843298100,-,Brazil, 2606, Control and Optimization,-,"Autonomous Underwater Vehicles,Underwater Acoustics,Remotely Operated Vehicles",1150,"Sailing Vessels,Ice Ridge,Autonomous",49325,40.87,69.75
Real Time QRS Detection Based on Redundant Discrete Wavelet Transform,"Arrais Junior, E.",3,57190003678,2016,2016-04-01,IEEE Latin America Transactions,14,4,1662-1668,7483498,ISSN-15480992,19700181218,Journal,0.66,51,0.8,70,0.227,50,0.35,12,20,1.66,6.63,18,17,0,"Arrais Junior, E., De Medeiros Valentim, R.A., Bezerra Brandao, G. (2016).Real Time QRS Detection Based on Redundant Discrete Wavelet Transform. IEEE Latin America Transactions,14(4) 1662-1668",https://www.scopus.com/record/display.url?eid=2-s2.0-84976407086&origin=resultslist,10.1109/TLA.2016.7483498,Article,,2-s2.0-84976407086,-,Universidade Federal Rural do Semi-Árido| Universidade Federal do Rio Grande do Norte,2,60033203| 60023857,Universidade Federal Rural do Semi-Árido – UFERSA| Universidade Federal do Rio Grande do Norte,57190003678,57190005806,-,-,Brazil,1700,General Computer Science,-,"Electrocardiography,Heart,Monitoring",792,"Electrocardiograph,Signal Denoising,Wavelet Analysis",2082,68.829,96.732
Real Time QRS Detection Based on Redundant Discrete Wavelet Transform," De Medeiros Valentim, R.A.",3, 35606294400,2016,2016-04-01,IEEE Latin America Transactions,14,4,1662-1668,7483498,ISSN-15480992,19700181218,Journal,0.66,51,0.8,70,0.227,50,0.35,12,20,1.66,6.63,18,17,0,"Arrais Junior, E., De Medeiros Valentim, R.A., Bezerra Brandao, G. (2016).Real Time QRS Detection Based on Redundant Discrete Wavelet Transform. IEEE Latin America Transactions,14(4) 1662-1668",https://www.scopus.com/record/display.url?eid=2-s2.0-84976407086&origin=resultslist,10.1109/TLA.2016.7483498,Article,,2-s2.0-84976407086,-,Universidade Federal Rural do Semi-Árido| Universidade Federal do Rio Grande do Norte,2,60033203| 60023857,Universidade Federal Rural do Semi-Árido – UFERSA| Universidade Federal do Rio Grande do Norte,57190003678,57190005806,-,-,Brazil,1700,General Computer Science,-,"Electrocardiography,Heart,Monitoring",792,"Electrocardiograph,Signal Denoising,Wavelet Analysis",2082,68.829,96.732
Real Time QRS Detection Based on Redundant Discrete Wavelet Transform," Bezerra Brandao, G.",3, 57190005806,2016,2016-04-01,IEEE Latin America Transactions,14,4,1662-1668,7483498,ISSN-15480992,19700181218,Journal,0.66,51,0.8,70,0.227,50,0.35,12,20,1.66,6.63,18,17,0,"Arrais Junior, E., De Medeiros Valentim, R.A., Bezerra Brandao, G. (2016).Real Time QRS Detection Based on Redundant Discrete Wavelet Transform. IEEE Latin America Transactions,14(4) 1662-1668",https://www.scopus.com/record/display.url?eid=2-s2.0-84976407086&origin=resultslist,10.1109/TLA.2016.7483498,Article,,2-s2.0-84976407086,-,Universidade Federal Rural do Semi-Árido| Universidade Federal do Rio Grande do Norte,2,60033203| 60023857,Universidade Federal Rural do Semi-Árido – UFERSA| Universidade Federal do Rio Grande do Norte,57190003678,57190005806,-,-,Brazil,1700,General Computer Science,-,"Electrocardiography,Heart,Monitoring",792,"Electrocardiograph,Signal Denoising,Wavelet Analysis",2082,68.829,96.732
Real Time QRS Detection Based on Redundant Discrete Wavelet Transform,"Arrais Junior, E.",3,57190003678,2016,2016-04-01,IEEE Latin America Transactions,14,4,1662-1668,7483498,ISSN-15480992,19700181218,Journal,0.66,51,0.8,70,0.227,50,0.35,12,20,1.66,6.63,18,17,0,"Arrais Junior, E., De Medeiros Valentim, R.A., Bezerra Brandao, G. (2016).Real Time QRS Detection Based on Redundant Discrete Wavelet Transform. IEEE Latin America Transactions,14(4) 1662-1668",https://www.scopus.com/record/display.url?eid=2-s2.0-84976407086&origin=resultslist,10.1109/TLA.2016.7483498,Article,,2-s2.0-84976407086,-,Universidade Federal Rural do Semi-Árido| Universidade Federal do Rio Grande do Norte,2,60033203| 60023857,Universidade Federal Rural do Semi-Árido – UFERSA| Universidade Federal do Rio Grande do Norte,57190003678,57190005806,-,-,Brazil, 2208, Electrical and Electronic Engineering,-,"Electrocardiography,Heart,Monitoring",792,"Electrocardiograph,Signal Denoising,Wavelet Analysis",2082,68.829,96.732
Real Time QRS Detection Based on Redundant Discrete Wavelet Transform," De Medeiros Valentim, R.A.",3, 35606294400,2016,2016-04-01,IEEE Latin America Transactions,14,4,1662-1668,7483498,ISSN-15480992,19700181218,Journal,0.66,51,0.8,70,0.227,50,0.35,12,20,1.66,6.63,18,17,0,"Arrais Junior, E., De Medeiros Valentim, R.A., Bezerra Brandao, G. (2016).Real Time QRS Detection Based on Redundant Discrete Wavelet Transform. IEEE Latin America Transactions,14(4) 1662-1668",https://www.scopus.com/record/display.url?eid=2-s2.0-84976407086&origin=resultslist,10.1109/TLA.2016.7483498,Article,,2-s2.0-84976407086,-,Universidade Federal Rural do Semi-Árido| Universidade Federal do Rio Grande do Norte,2,60033203| 60023857,Universidade Federal Rural do Semi-Árido – UFERSA| Universidade Federal do Rio Grande do Norte,57190003678,57190005806,-,-,Brazil, 2208, Electrical and Electronic Engineering,-,"Electrocardiography,Heart,Monitoring",792,"Electrocardiograph,Signal Denoising,Wavelet Analysis",2082,68.829,96.732
Real Time QRS Detection Based on Redundant Discrete Wavelet Transform," Bezerra Brandao, G.",3, 57190005806,2016,2016-04-01,IEEE Latin America Transactions,14,4,1662-1668,7483498,ISSN-15480992,19700181218,Journal,0.66,51,0.8,70,0.227,50,0.35,12,20,1.66,6.63,18,17,0,"Arrais Junior, E., De Medeiros Valentim, R.A., Bezerra Brandao, G. (2016).Real Time QRS Detection Based on Redundant Discrete Wavelet Transform. IEEE Latin America Transactions,14(4) 1662-1668",https://www.scopus.com/record/display.url?eid=2-s2.0-84976407086&origin=resultslist,10.1109/TLA.2016.7483498,Article,,2-s2.0-84976407086,-,Universidade Federal Rural do Semi-Árido| Universidade Federal do Rio Grande do Norte,2,60033203| 60023857,Universidade Federal Rural do Semi-Árido – UFERSA| Universidade Federal do Rio Grande do Norte,57190003678,57190005806,-,-,Brazil, 2208, Electrical and Electronic Engineering,-,"Electrocardiography,Heart,Monitoring",792,"Electrocardiograph,Signal Denoising,Wavelet Analysis",2082,68.829,96.732
Occupancy-elevation grid: An alternative approach for robotic mapping and navigation,"Souza, A.",2,15849699800,2016,2016-11-01,Robotica,34,11,2592-2609,-,ISSN-02635747,18078,Journal,0.9,34,2.1,16,0.479,39,1.17,33,20,1.77,6.22,18,16,1,"Souza, A., Gonçalves, L.M.G. (2016).Occupancy-elevation grid: An alternative approach for robotic mapping and navigation. Robotica,34(11) 2592-2609",https://www.scopus.com/record/display.url?eid=2-s2.0-84927923040&origin=resultslist,10.1017/S0263574715000235,Article,Bronze,2-s2.0-84927923040,-,Universidade Federal do Rio Grande do Norte,1,113201798| 60023857,University of State of Rio Grande do Norte| Universidade Federal do Rio Grande do Norte,15849699800,8843298100,15849699800,-,Brazil,1706,Computer Science Applications,-,"Algorithms,Computer Vision,Models",0,"Sensor,Obstacle Detection,Stereo Vision",19851,99.799,91.782
Occupancy-elevation grid: An alternative approach for robotic mapping and navigation," Gonçalves, L.M.G.",2, 8843298100,2016,2016-11-01,Robotica,34,11,2592-2609,-,ISSN-02635747,18078,Journal,0.9,34,2.1,16,0.479,39,1.17,33,20,1.77,6.22,18,16,1,"Souza, A., Gonçalves, L.M.G. (2016).Occupancy-elevation grid: An alternative approach for robotic mapping and navigation. Robotica,34(11) 2592-2609",https://www.scopus.com/record/display.url?eid=2-s2.0-84927923040&origin=resultslist,10.1017/S0263574715000235,Article,Bronze,2-s2.0-84927923040,-,Universidade Federal do Rio Grande do Norte,1,113201798| 60023857,University of State of Rio Grande do Norte| Universidade Federal do Rio Grande do Norte,15849699800,8843298100,15849699800,-,Brazil,1706,Computer Science Applications,-,"Algorithms,Computer Vision,Models",0,"Sensor,Obstacle Detection,Stereo Vision",19851,99.799,91.782
Occupancy-elevation grid: An alternative approach for robotic mapping and navigation,"Souza, A.",2,15849699800,2016,2016-11-01,Robotica,34,11,2592-2609,-,ISSN-02635747,18078,Journal,0.9,34,2.1,16,0.479,39,1.17,33,20,1.77,6.22,18,16,1,"Souza, A., Gonçalves, L.M.G. (2016).Occupancy-elevation grid: An alternative approach for robotic mapping and navigation. Robotica,34(11) 2592-2609",https://www.scopus.com/record/display.url?eid=2-s2.0-84927923040&origin=resultslist,10.1017/S0263574715000235,Article,Bronze,2-s2.0-84927923040,-,Universidade Federal do Rio Grande do Norte,1,113201798| 60023857,University of State of Rio Grande do Norte| Universidade Federal do Rio Grande do Norte,15849699800,8843298100,15849699800,-,Brazil, 1712, Software,-,"Algorithms,Computer Vision,Models",0,"Sensor,Obstacle Detection,Stereo Vision",19851,99.799,91.782
Occupancy-elevation grid: An alternative approach for robotic mapping and navigation," Gonçalves, L.M.G.",2, 8843298100,2016,2016-11-01,Robotica,34,11,2592-2609,-,ISSN-02635747,18078,Journal,0.9,34,2.1,16,0.479,39,1.17,33,20,1.77,6.22,18,16,1,"Souza, A., Gonçalves, L.M.G. (2016).Occupancy-elevation grid: An alternative approach for robotic mapping and navigation. Robotica,34(11) 2592-2609",https://www.scopus.com/record/display.url?eid=2-s2.0-84927923040&origin=resultslist,10.1017/S0263574715000235,Article,Bronze,2-s2.0-84927923040,-,Universidade Federal do Rio Grande do Norte,1,113201798| 60023857,University of State of Rio Grande do Norte| Universidade Federal do Rio Grande do Norte,15849699800,8843298100,15849699800,-,Brazil, 1712, Software,-,"Algorithms,Computer Vision,Models",0,"Sensor,Obstacle Detection,Stereo Vision",19851,99.799,91.782
Occupancy-elevation grid: An alternative approach for robotic mapping and navigation,"Souza, A.",2,15849699800,2016,2016-11-01,Robotica,34,11,2592-2609,-,ISSN-02635747,18078,Journal,0.9,34,2.1,16,0.479,39,1.17,33,20,1.77,6.22,18,16,1,"Souza, A., Gonçalves, L.M.G. (2016).Occupancy-elevation grid: An alternative approach for robotic mapping and navigation. Robotica,34(11) 2592-2609",https://www.scopus.com/record/display.url?eid=2-s2.0-84927923040&origin=resultslist,10.1017/S0263574715000235,Article,Bronze,2-s2.0-84927923040,-,Universidade Federal do Rio Grande do Norte,1,113201798| 60023857,University of State of Rio Grande do Norte| Universidade Federal do Rio Grande do Norte,15849699800,8843298100,15849699800,-,Brazil, 2207, Control and Systems Engineering,-,"Algorithms,Computer Vision,Models",0,"Sensor,Obstacle Detection,Stereo Vision",19851,99.799,91.782
Occupancy-elevation grid: An alternative approach for robotic mapping and navigation," Gonçalves, L.M.G.",2, 8843298100,2016,2016-11-01,Robotica,34,11,2592-2609,-,ISSN-02635747,18078,Journal,0.9,34,2.1,16,0.479,39,1.17,33,20,1.77,6.22,18,16,1,"Souza, A., Gonçalves, L.M.G. (2016).Occupancy-elevation grid: An alternative approach for robotic mapping and navigation. Robotica,34(11) 2592-2609",https://www.scopus.com/record/display.url?eid=2-s2.0-84927923040&origin=resultslist,10.1017/S0263574715000235,Article,Bronze,2-s2.0-84927923040,-,Universidade Federal do Rio Grande do Norte,1,113201798| 60023857,University of State of Rio Grande do Norte| Universidade Federal do Rio Grande do Norte,15849699800,8843298100,15849699800,-,Brazil, 2207, Control and Systems Engineering,-,"Algorithms,Computer Vision,Models",0,"Sensor,Obstacle Detection,Stereo Vision",19851,99.799,91.782
Occupancy-elevation grid: An alternative approach for robotic mapping and navigation,"Souza, A.",2,15849699800,2016,2016-11-01,Robotica,34,11,2592-2609,-,ISSN-02635747,18078,Journal,0.9,34,2.1,16,0.479,39,1.17,33,20,1.77,6.22,18,16,1,"Souza, A., Gonçalves, L.M.G. (2016).Occupancy-elevation grid: An alternative approach for robotic mapping and navigation. Robotica,34(11) 2592-2609",https://www.scopus.com/record/display.url?eid=2-s2.0-84927923040&origin=resultslist,10.1017/S0263574715000235,Article,Bronze,2-s2.0-84927923040,-,Universidade Federal do Rio Grande do Norte,1,113201798| 60023857,University of State of Rio Grande do Norte| Universidade Federal do Rio Grande do Norte,15849699800,8843298100,15849699800,-,Brazil, 2600, General Mathematics,-,"Algorithms,Computer Vision,Models",0,"Sensor,Obstacle Detection,Stereo Vision",19851,99.799,91.782
Occupancy-elevation grid: An alternative approach for robotic mapping and navigation," Gonçalves, L.M.G.",2, 8843298100,2016,2016-11-01,Robotica,34,11,2592-2609,-,ISSN-02635747,18078,Journal,0.9,34,2.1,16,0.479,39,1.17,33,20,1.77,6.22,18,16,1,"Souza, A., Gonçalves, L.M.G. (2016).Occupancy-elevation grid: An alternative approach for robotic mapping and navigation. Robotica,34(11) 2592-2609",https://www.scopus.com/record/display.url?eid=2-s2.0-84927923040&origin=resultslist,10.1017/S0263574715000235,Article,Bronze,2-s2.0-84927923040,-,Universidade Federal do Rio Grande do Norte,1,113201798| 60023857,University of State of Rio Grande do Norte| Universidade Federal do Rio Grande do Norte,15849699800,8843298100,15849699800,-,Brazil, 2600, General Mathematics,-,"Algorithms,Computer Vision,Models",0,"Sensor,Obstacle Detection,Stereo Vision",19851,99.799,91.782
CSRR-based microwave sensor for dielectric materials characterization applied to soil water content determination,"Oliveira, J.G.D.",4,57213001300,2020,2020-01-01,Sensors (Switzerland),20,1,-,255,ISSN-14248220,130124,Journal,1.55,15,5.8,10,0.636,26,0.77,14,20,3.33,6.0,5,6,0,"Oliveira, J.G.D., Pinto, E.N.M.G., Neto, V.P.S. and 1 more (...) (2020).CSRR-based microwave sensor for dielectric materials characterization applied to soil water content determination. Sensors (Switzerland),20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85077504203&origin=resultslist,10.3390/s20010255,Article,Gold|Green,2-s2.0-85077504203,31906340,Universidade Federal do Rio Grande do Norte,1,60023857| 119032655,Universidade Federal do Rio Grande do Norte| Federal Rural University of Semi-Arid,57213001300,57208902469,-,-,Brazil,1303,Biochemistry,-,"Antennas,Slot Antennas,Microwave Antennas",55,"Ring Resonator,Sensor,Metamaterials",17038,93.043,96.101
CSRR-based microwave sensor for dielectric materials characterization applied to soil water content determination," Pinto, E.N.M.G.",4, 57213002364,2020,2020-01-01,Sensors (Switzerland),20,1,-,255,ISSN-14248220,130124,Journal,1.55,15,5.8,10,0.636,26,0.77,14,20,3.33,6.0,5,6,0,"Oliveira, J.G.D., Pinto, E.N.M.G., Neto, V.P.S. and 1 more (...) (2020).CSRR-based microwave sensor for dielectric materials characterization applied to soil water content determination. Sensors (Switzerland),20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85077504203&origin=resultslist,10.3390/s20010255,Article,Gold|Green,2-s2.0-85077504203,31906340,Universidade Federal do Rio Grande do Norte,1,60023857| 119032655,Universidade Federal do Rio Grande do Norte| Federal Rural University of Semi-Arid,57213001300,57208902469,-,-,Brazil,1303,Biochemistry,-,"Antennas,Slot Antennas,Microwave Antennas",55,"Ring Resonator,Sensor,Metamaterials",17038,93.043,96.101
